gestion_id,folio,cliente_id,ejecutivo,fecha,tipo,resultado,observacion
1588,10376,C013,María González,2024-01-11,Llamada,Sin respuesta,Acuerdo de cuotas establecido
1589,10377,C015,Carlos Rojas,2024-07-10,Llamada,Sin respuesta,Acuerdo de cuotas establecido
1590,10378,C014,Paola Muñoz,2025-01-21,Email,Acuerdo firmado,Cliente indica que pagará fin de mes
1591,10378,C014,Paola Muñoz,2024-11-06,Carta,Contactado,Acuerdo de cuotas establecido
1592,10378,C014,Paola Muñoz,2025-02-19,WhatsApp,Acuerdo firmado,Solicita plazo adicional de 30 días
1593,10378,C014,Paola Muñoz,2025-01-29,Visita,Número equivocado,Cliente informó quiebra inminente
1594,10378,C014,Paola Muñoz,2025-01-15,Carta,Sin respuesta,"Disputa factura, enviada a revisión"
1595,10378,C014,Paola Muñoz,2025-02-27,Llamada,Número equivocado,Cliente indica que pagará fin de mes
1596,10379,C002,Valentina Soto,2024-11-11,Email,No contesta,Acuerdo de cuotas establecido
1597,10379,C002,Valentina Soto,2025-02-24,Email,No contesta,"Disputa factura, enviada a revisión"
1598,10379,C002,Valentina Soto,2025-01-21,Carta,Promesa de pago,Solicita plazo adicional de 30 días
1599,10379,C002,Valentina Soto,2025-02-08,WhatsApp,Acuerdo firmado,No se pudo contactar
1600,10380,C011,Paola Muñoz,2024-06-19,Visita,Número equivocado,Solicita plazo adicional de 30 días
1601,10380,C011,Paola Muñoz,2024-11-09,Visita,Contactado,Acuerdo de cuotas establecido
1602,10380,C011,Paola Muñoz,2024-12-05,Email,Sin respuesta,"Disputa factura, enviada a revisión"
1603,10380,C011,Paola Muñoz,2023-12-08,Carta,Número equivocado,"Disputa factura, enviada a revisión"
1604,10380,C011,Paola Muñoz,2024-10-12,WhatsApp,Número equivocado,Solicita plazo adicional de 30 días
1605,10381,C002,Valentina Soto,2025-01-22,Carta,Acuerdo firmado,Promete pago al 15 del mes
1606,10381,C002,Valentina Soto,2025-01-14,WhatsApp,No contesta,No se pudo contactar
1607,10381,C002,Valentina Soto,2025-01-30,Llamada,Sin respuesta,No se pudo contactar
1608,10381,C002,Valentina Soto,2025-02-25,WhatsApp,Acuerdo firmado,No se pudo contactar
1609,10381,C002,Valentina Soto,2025-02-03,Llamada,Promesa de pago,Cliente informó quiebra inminente
1610,10381,C002,Valentina Soto,2025-01-30,Email,No contesta,Acuerdo de cuotas establecido
1611,10381,C002,Valentina Soto,2025-01-13,Llamada,Acuerdo firmado,"Disputa factura, enviada a revisión"
1612,10382,C007,Carlos Rojas,2025-02-04,Llamada,No contesta,Acuerdo de cuotas establecido
1613,10382,C007,Carlos Rojas,2025-03-01,Llamada,Sin respuesta,Cliente informó quiebra inminente
1614,10382,C007,Carlos Rojas,2025-02-16,WhatsApp,Promesa de pago,No se pudo contactar
1615,10382,C007,Carlos Rojas,2025-02-01,Email,Promesa de pago,Promete pago al 15 del mes
1616,10382,C007,Carlos Rojas,2025-02-09,Carta,Número equivocado,Promete pago al 15 del mes
1617,10382,C007,Carlos Rojas,2025-02-28,WhatsApp,No contesta,Acuerdo de cuotas establecido
1618,10382,C007,Carlos Rojas,2025-01-29,WhatsApp,Número equivocado,Solicita plazo adicional de 30 días
1619,10383,C006,María González,2024-02-01,Visita,Sin respuesta,Acuerdo de cuotas establecido
1620,10383,C006,María González,2023-12-17,Carta,Número equivocado,"Disputa factura, enviada a revisión"
1621,10383,C006,María González,2024-11-01,WhatsApp,Acuerdo firmado,
1622,10384,C004,Carlos Rojas,2024-11-21,Carta,Acuerdo firmado,Acuerdo de cuotas establecido
1623,10384,C004,Carlos Rojas,2024-10-10,Visita,Sin respuesta,"Disputa factura, enviada a revisión"
1624,10384,C004,Carlos Rojas,2024-10-18,Llamada,Promesa de pago,Promete pago al 15 del mes
1625,10385,C015,Andrés Torres,2023-10-31,Llamada,Contactado,"Disputa factura, enviada a revisión"
1626,10385,C015,Andrés Torres,2023-11-03,Email,Sin respuesta,Cliente indica que pagará fin de mes
1627,10385,C015,Andrés Torres,2023-10-25,Carta,Sin respuesta,
1628,10385,C015,Andrés Torres,2023-08-10,Visita,Número equivocado,Solicita plazo adicional de 30 días
1629,10385,C015,Andrés Torres,2024-12-03,Visita,Sin respuesta,No se pudo contactar
1630,10385,C015,Andrés Torres,2024-09-18,Llamada,Sin respuesta,"Disputa factura, enviada a revisión"
1631,10387,C005,Paola Muñoz,2024-12-21,WhatsApp,Número equivocado,Cliente informó quiebra inminente
1632,10389,C008,Paola Muñoz,2024-12-04,WhatsApp,Número equivocado,Cliente indica que pagará fin de mes
1633,10389,C008,Paola Muñoz,2024-09-27,Visita,No contesta,"Disputa factura, enviada a revisión"
1634,10389,C008,Paola Muñoz,2024-02-19,Llamada,Promesa de pago,Solicita plazo adicional de 30 días
1635,10389,C008,Paola Muñoz,2024-08-11,Carta,Contactado,Promete pago al 15 del mes
1636,10390,C012,María González,2024-12-25,Email,Promesa de pago,No se pudo contactar
1637,10390,C012,María González,2024-12-04,Email,Sin respuesta,No se pudo contactar
1638,10390,C012,María González,2024-11-09,Carta,Acuerdo firmado,Acuerdo de cuotas establecido
1639,10390,C012,María González,2024-10-27,Email,Contactado,Promete pago al 15 del mes
1640,10390,C012,María González,2024-10-03,Carta,Número equivocado,Cliente indica que pagará fin de mes
1641,10390,C012,María González,2025-02-06,WhatsApp,Acuerdo firmado,Cliente indica que pagará fin de mes
1642,10390,C012,María González,2024-12-13,Llamada,Sin respuesta,
1643,10390,C012,María González,2024-11-29,Carta,Promesa de pago,No se pudo contactar
1644,10391,C013,Andrés Torres,2024-06-11,Email,Acuerdo firmado,Cliente informó quiebra inminente
1645,10392,C009,María González,2024-02-22,Visita,Acuerdo firmado,"Disputa factura, enviada a revisión"
1646,10393,C003,María González,2024-11-15,WhatsApp,No contesta,Promete pago al 15 del mes
1647,10393,C003,María González,2024-08-03,Visita,Contactado,Solicita plazo adicional de 30 días
1648,10394,C007,Paola Muñoz,2024-03-23,Visita,Acuerdo firmado,Cliente informó quiebra inminente
1649,10394,C007,Paola Muñoz,2024-04-30,Carta,Acuerdo firmado,Solicita plazo adicional de 30 días
1650,10394,C007,Paola Muñoz,2024-08-29,Carta,Contactado,
1651,10394,C007,Paola Muñoz,2024-10-30,Visita,No contesta,Solicita plazo adicional de 30 días
1652,10394,C007,Paola Muñoz,2024-05-28,Visita,Contactado,Cliente informó quiebra inminente
1653,10396,C001,Carlos Rojas,2024-12-29,Email,Promesa de pago,Cliente indica que pagará fin de mes
1654,10396,C001,Carlos Rojas,2025-01-01,Visita,Acuerdo firmado,Cliente informó quiebra inminente
1655,10396,C001,Carlos Rojas,2024-12-19,Email,Número equivocado,"Disputa factura, enviada a revisión"
1656,10396,C001,Carlos Rojas,2025-02-14,Carta,Contactado,Promete pago al 15 del mes
1657,10397,C011,Paola Muñoz,2024-12-16,Visita,Número equivocado,Solicita plazo adicional de 30 días
1658,10397,C011,Paola Muñoz,2024-10-20,Visita,Sin respuesta,Promete pago al 15 del mes
1659,10397,C011,Paola Muñoz,2024-08-31,Llamada,Contactado,Cliente indica que pagará fin de mes
1660,10397,C011,Paola Muñoz,2024-08-30,Email,Promesa de pago,Cliente indica que pagará fin de mes
1661,10397,C011,Paola Muñoz,2025-02-10,Email,Contactado,Cliente informó quiebra inminente
1662,10397,C011,Paola Muñoz,2024-11-15,WhatsApp,Número equivocado,Cliente indica que pagará fin de mes
1663,10397,C011,Paola Muñoz,2024-11-17,Visita,Promesa de pago,Acuerdo de cuotas establecido
1664,10397,C011,Paola Muñoz,2024-11-30,Llamada,Acuerdo firmado,"Disputa factura, enviada a revisión"
1665,10398,C010,Andrés Torres,2024-04-08,Email,Promesa de pago,No se pudo contactar
1666,10398,C010,Andrés Torres,2024-06-25,Email,Número equivocado,Promete pago al 15 del mes
1667,10398,C010,Andrés Torres,2024-04-20,Visita,Número equivocado,No se pudo contactar
1668,10400,C015,Valentina Soto,2024-09-16,WhatsApp,Número equivocado,Solicita plazo adicional de 30 días
1669,10400,C015,Valentina Soto,2024-10-07,Llamada,No contesta,Promete pago al 15 del mes
1670,10400,C015,Valentina Soto,2024-07-01,Carta,No contesta,Solicita plazo adicional de 30 días
1671,10401,C009,Valentina Soto,2024-06-11,WhatsApp,No contesta,No se pudo contactar
1672,10401,C009,Valentina Soto,2024-06-28,Visita,Acuerdo firmado,Acuerdo de cuotas establecido
1673,10401,C009,Valentina Soto,2024-09-28,Email,Promesa de pago,Promete pago al 15 del mes
1674,10401,C009,Valentina Soto,2025-02-02,Llamada,Sin respuesta,Promete pago al 15 del mes
1675,10401,C009,Valentina Soto,2024-06-28,Carta,Contactado,Acuerdo de cuotas establecido
1676,10401,C009,Valentina Soto,2024-12-05,Carta,Promesa de pago,Promete pago al 15 del mes
1677,10401,C009,Valentina Soto,2024-10-06,Carta,Contactado,Solicita plazo adicional de 30 días
1678,10402,C001,Carlos Rojas,2024-08-29,Llamada,Número equivocado,Cliente informó quiebra inminente
1679,10403,C006,Carlos Rojas,2024-11-27,Visita,Promesa de pago,No se pudo contactar
1680,10403,C006,Carlos Rojas,2025-01-03,Email,Promesa de pago,
1681,10403,C006,Carlos Rojas,2024-12-17,Carta,Promesa de pago,No se pudo contactar
1682,10403,C006,Carlos Rojas,2024-10-09,Llamada,Número equivocado,Solicita plazo adicional de 30 días
1683,10404,C008,Andrés Torres,2024-07-07,Carta,Número equivocado,Cliente informó quiebra inminente
1684,10404,C008,Andrés Torres,2024-03-03,Carta,No contesta,Promete pago al 15 del mes
1685,10404,C008,Andrés Torres,2023-10-01,Llamada,No contesta,No se pudo contactar
1686,10404,C008,Andrés Torres,2023-08-15,WhatsApp,Número equivocado,"Disputa factura, enviada a revisión"
1687,10404,C008,Andrés Torres,2024-01-17,Visita,Contactado,No se pudo contactar
1688,10404,C008,Andrés Torres,2025-01-13,WhatsApp,Promesa de pago,Acuerdo de cuotas establecido
1689,10405,C009,Valentina Soto,2024-09-11,WhatsApp,Número equivocado,Solicita plazo adicional de 30 días
1690,10405,C009,Valentina Soto,2024-06-22,Email,No contesta,Promete pago al 15 del mes
1691,10405,C009,Valentina Soto,2024-10-07,WhatsApp,Promesa de pago,Cliente informó quiebra inminente
1692,10405,C009,Valentina Soto,2025-01-15,Llamada,Acuerdo firmado,No se pudo contactar
1693,10405,C009,Valentina Soto,2025-02-02,Visita,Sin respuesta,Cliente indica que pagará fin de mes
1694,10405,C009,Valentina Soto,2024-08-24,WhatsApp,Promesa de pago,Solicita plazo adicional de 30 días
1695,10405,C009,Valentina Soto,2024-10-26,Llamada,Sin respuesta,Cliente indica que pagará fin de mes
1696,10405,C009,Valentina Soto,2024-09-05,Visita,Acuerdo firmado,No se pudo contactar
1697,10406,C011,María González,2024-07-24,WhatsApp,Acuerdo firmado,Promete pago al 15 del mes
1698,10406,C011,María González,2024-07-05,WhatsApp,Promesa de pago,"Disputa factura, enviada a revisión"
1699,10406,C011,María González,2024-03-16,Llamada,No contesta,"Disputa factura, enviada a revisión"
1700,10407,C010,María González,2024-09-22,Visita,Sin respuesta,Acuerdo de cuotas establecido
1701,10408,C001,Andrés Torres,2024-01-22,Carta,Número equivocado,Acuerdo de cuotas establecido
1702,10408,C001,Andrés Torres,2024-12-27,Llamada,No contesta,"Disputa factura, enviada a revisión"
1703,10408,C001,Andrés Torres,2023-07-27,WhatsApp,No contesta,Acuerdo de cuotas establecido
1704,10408,C001,Andrés Torres,2023-07-21,Email,Promesa de pago,Solicita plazo adicional de 30 días
1705,10408,C001,Andrés Torres,2024-03-13,Llamada,Número equivocado,"Disputa factura, enviada a revisión"
1706,10409,C013,Andrés Torres,2025-02-15,Llamada,Contactado,Cliente informó quiebra inminente
1707,10409,C013,Andrés Torres,2024-08-29,Carta,Contactado,Acuerdo de cuotas establecido
1708,10409,C013,Andrés Torres,2024-01-01,Visita,Sin respuesta,Acuerdo de cuotas establecido
1709,10409,C013,Andrés Torres,2024-07-15,Llamada,Número equivocado,Cliente indica que pagará fin de mes
1710,10410,C014,Valentina Soto,2024-08-12,Carta,No contesta,Acuerdo de cuotas establecido
1711,10410,C014,Valentina Soto,2024-04-30,WhatsApp,Número equivocado,No se pudo contactar
1712,10410,C014,Valentina Soto,2024-11-03,Carta,Número equivocado,"Disputa factura, enviada a revisión"
1713,10410,C014,Valentina Soto,2024-12-04,Email,Promesa de pago,Acuerdo de cuotas establecido
1714,10410,C014,Valentina Soto,2024-08-04,WhatsApp,Número equivocado,Promete pago al 15 del mes
1715,10410,C014,Valentina Soto,2024-07-10,Visita,No contesta,Promete pago al 15 del mes
1716,10411,C011,Valentina Soto,2024-04-07,Visita,Contactado,
1717,10411,C011,Valentina Soto,2024-04-24,Visita,No contesta,Solicita plazo adicional de 30 días
1718,10411,C011,Valentina Soto,2024-04-28,WhatsApp,Acuerdo firmado,Solicita plazo adicional de 30 días
1719,10411,C011,Valentina Soto,2024-12-19,Carta,Contactado,Acuerdo de cuotas establecido
1720,10411,C011,Valentina Soto,2024-04-15,Email,Acuerdo firmado,"Disputa factura, enviada a revisión"
1721,10411,C011,Valentina Soto,2024-02-27,Email,Contactado,Promete pago al 15 del mes
1722,10412,C009,María González,2024-10-03,Visita,Contactado,Solicita plazo adicional de 30 días
1723,10412,C009,María González,2023-07-08,WhatsApp,Contactado,Promete pago al 15 del mes
1724,10412,C009,María González,2024-07-23,Llamada,Contactado,Cliente indica que pagará fin de mes
1725,10412,C009,María González,2023-08-09,Email,No contesta,No se pudo contactar
1726,10414,C008,María González,2024-04-18,WhatsApp,Contactado,Cliente indica que pagará fin de mes
1727,10414,C008,María González,2024-03-30,WhatsApp,Número equivocado,Cliente informó quiebra inminente
1728,10414,C008,María González,2025-02-01,Llamada,No contesta,Solicita plazo adicional de 30 días
1729,10414,C008,María González,2024-10-07,WhatsApp,Acuerdo firmado,Solicita plazo adicional de 30 días
1730,10414,C008,María González,2024-07-11,Carta,Acuerdo firmado,Solicita plazo adicional de 30 días
1731,10415,C013,María González,2025-02-07,WhatsApp,Número equivocado,Acuerdo de cuotas establecido
1732,10415,C013,María González,2025-02-26,WhatsApp,Contactado,Cliente indica que pagará fin de mes
1733,10415,C013,María González,2025-02-07,Llamada,Sin respuesta,Acuerdo de cuotas establecido
1734,10415,C013,María González,2025-02-09,WhatsApp,Acuerdo firmado,Solicita plazo adicional de 30 días
1735,10416,C004,Andrés Torres,2023-11-25,Llamada,No contesta,Promete pago al 15 del mes
1736,10417,C011,María González,2025-01-30,Carta,Número equivocado,Acuerdo de cuotas establecido
1737,10417,C011,María González,2025-02-04,Visita,Número equivocado,No se pudo contactar
1738,10417,C011,María González,2025-02-21,Email,Contactado,"Disputa factura, enviada a revisión"
1739,10417,C011,María González,2025-01-27,Carta,Promesa de pago,No se pudo contactar
1740,10417,C011,María González,2025-03-01,Carta,Contactado,Cliente informó quiebra inminente
1741,10417,C011,María González,2025-01-26,Llamada,Sin respuesta,Solicita plazo adicional de 30 días
1742,10417,C011,María González,2025-02-01,Visita,Sin respuesta,Cliente informó quiebra inminente
1743,10418,C008,María González,2024-09-24,Visita,No contesta,Acuerdo de cuotas establecido
1744,10418,C008,María González,2024-08-27,Carta,Promesa de pago,No se pudo contactar
1745,10418,C008,María González,2024-02-28,Visita,Número equivocado,Cliente informó quiebra inminente
1746,10419,C009,Valentina Soto,2025-01-27,Llamada,Contactado,Solicita plazo adicional de 30 días
1747,10419,C009,Valentina Soto,2025-01-10,Email,Promesa de pago,Solicita plazo adicional de 30 días
1748,10419,C009,Valentina Soto,2024-06-25,Visita,Número equivocado,
1749,10419,C009,Valentina Soto,2025-01-29,Llamada,Contactado,Promete pago al 15 del mes
1750,10419,C009,Valentina Soto,2024-12-15,Carta,No contesta,No se pudo contactar
1751,10420,C010,Carlos Rojas,2024-11-20,Email,Acuerdo firmado,Cliente informó quiebra inminente
1752,10420,C010,Carlos Rojas,2024-12-14,Visita,Acuerdo firmado,
1753,10420,C010,Carlos Rojas,2025-01-31,Visita,Sin respuesta,Cliente informó quiebra inminente
1754,10420,C010,Carlos Rojas,2024-11-21,Email,Acuerdo firmado,Promete pago al 15 del mes
1755,10420,C010,Carlos Rojas,2025-01-13,Visita,Sin respuesta,
1756,10420,C010,Carlos Rojas,2025-01-11,WhatsApp,No contesta,Promete pago al 15 del mes
1757,10421,C004,Valentina Soto,2025-02-20,Visita,Sin respuesta,"Disputa factura, enviada a revisión"
1758,10421,C004,Valentina Soto,2024-06-12,Email,Promesa de pago,Cliente indica que pagará fin de mes
1759,10423,C008,Andrés Torres,2023-05-07,Carta,Sin respuesta,
1760,10423,C008,Andrés Torres,2023-09-03,Llamada,Contactado,Cliente informó quiebra inminente
1761,10423,C008,Andrés Torres,2024-04-23,Email,Promesa de pago,
1762,10423,C008,Andrés Torres,2023-09-14,WhatsApp,Acuerdo firmado,"Disputa factura, enviada a revisión"
1763,10425,C005,Andrés Torres,2024-06-29,Llamada,Número equivocado,Solicita plazo adicional de 30 días
1764,10425,C005,Andrés Torres,2024-05-06,Email,Acuerdo firmado,Cliente indica que pagará fin de mes
1765,10425,C005,Andrés Torres,2025-02-26,Visita,Promesa de pago,Cliente indica que pagará fin de mes
1766,10425,C005,Andrés Torres,2025-03-01,Llamada,Número equivocado,No se pudo contactar
1767,10426,C014,Carlos Rojas,2024-12-20,WhatsApp,No contesta,Cliente indica que pagará fin de mes
1768,10426,C014,Carlos Rojas,2024-01-02,Carta,No contesta,No se pudo contactar
1769,10426,C014,Carlos Rojas,2024-02-21,Llamada,Contactado,Promete pago al 15 del mes
1770,10426,C014,Carlos Rojas,2024-01-03,Email,Acuerdo firmado,Solicita plazo adicional de 30 días
1771,10426,C014,Carlos Rojas,2024-11-05,WhatsApp,Número equivocado,Acuerdo de cuotas establecido
1772,10426,C014,Carlos Rojas,2024-06-15,Visita,Número equivocado,Cliente informó quiebra inminente
1773,10426,C014,Carlos Rojas,2024-06-02,Llamada,Promesa de pago,No se pudo contactar
1774,10426,C014,Carlos Rojas,2024-01-06,Llamada,Número equivocado,Cliente indica que pagará fin de mes
1775,10427,C015,Valentina Soto,2024-10-27,Email,Contactado,Promete pago al 15 del mes
1776,10427,C015,Valentina Soto,2024-08-06,Visita,Sin respuesta,Acuerdo de cuotas establecido
1777,10427,C015,Valentina Soto,2025-01-05,WhatsApp,Promesa de pago,"Disputa factura, enviada a revisión"
1778,10428,C003,Paola Muñoz,2024-06-07,Carta,Contactado,Promete pago al 15 del mes
1779,10428,C003,Paola Muñoz,2024-05-22,Email,Acuerdo firmado,Cliente indica que pagará fin de mes
1780,10428,C003,Paola Muñoz,2024-07-09,Visita,No contesta,No se pudo contactar
1781,10428,C003,Paola Muñoz,2024-11-13,Visita,Promesa de pago,Promete pago al 15 del mes
1782,10428,C003,Paola Muñoz,2024-09-29,Email,Contactado,Cliente informó quiebra inminente
